transaction_id,from_id,to_id,amount,timestamp,transaction_type,sender_country,receiver_country,description,suspicious_flag
MT0350_3,E0329,E0515,9999.99,2024-12-30 00:35:11,Wire Transfer,Micronesia,Egypt,Transfer,True
MT0351_0,E0577,E0682,9999.99,2024-03-27 00:08:48,Wire Transfer,Montenegro,Dominica,Transfer,True
MT0351_1,E0682,E0011,9999.99,2024-04-23 00:32:38,Wire Transfer,Dominica,Moldova,Transfer,True
MT0352_0,E0652,E0319,8065.7,2024-03-09 00:29:31,Wire Transfer,Sudan,Lao People's Democratic Republic,Transfer,True
MT0352_1,E0319,E0373,8807.19,2024-10-31 00:42:27,Wire Transfer,Lao People's Democratic Republic,Cocos (Keeling) Islands,Transfer,True
MT0352_2,E0373,E0446,6632.45,2024-10-07 00:12:10,Wire Transfer,Cocos (Keeling) Islands,Macao,Transfer,True
MT0352_3,E0446,E0208,8521.76,2024-07-12 00:19:10,Wire Transfer,Macao,Belize,Transfer,True
MT0353_0,E0261,E0208,6913.23,2024-10-13 00:38:47,Wire Transfer,Senegal,Belize,Transfer,True
MT0353_1,E0208,E0652,8118.91,2024-11-15 00:58:12,Wire Transfer,Belize,Sudan,Transfer,True
MT0353_2,E0652,E0287,8580.1,2024-05-27 00:31:28,Wire Transfer,Sudan,Martinique,Transfer,True
MT0354_0,E0943,E0368,6198.41,2024-02-05 00:20:06,Wire Transfer,British Indian Ocean Territory (Chagos Archipelago),Angola,Transfer,True
MT0354_1,E0368,E0682,7526.38,2024-07-21 00:58:51,Wire Transfer,Angola,Dominica,Transfer,True
MT0354_2,E0682,E0776,5792.46,2024-11-16 00:11:58,Wire Transfer,Dominica,Comoros,Transfer,True
MT0355_0,E0973,E0944,9999.99,2024-08-20 00:12:44,Wire Transfer,Comoros,Brazil,Transfer,True
MT0355_1,E0944,E0329,9999.99,2024-01-18 00:39:42,Wire Transfer,Brazil,Micronesia,Transfer,True
MT0356_0,E0652,E0208,9999.99,2024-05-14 00:50:09,Wire Transfer,Sudan,Belize,Transfer,True
MT0356_1,E0208,E0274,9999.99,2024-08-11 00:19:09,Wire Transfer,Belize,Italy,Transfer,True
MT0356_2,E0274,E0193,9999.99,2024-06-10 00:47:56,Wire Transfer,Italy,New Caledonia,Transfer,True
MT0356_3,E0193,E0586,9999.99,2024-05-07 00:29:56,Wire Transfer,New Caledonia,Somalia,Transfer,True
MT0357_0,E0667,E0713,9999.99,2024-11-29 00:02:55,Wire Transfer,Vietnam,Mali,Transfer,True
MT0357_1,E0713,E0255,9999.99,2024-07-17 00:49:57,Wire Transfer,Mali,Nepal,Transfer,True
MT0358_0,E0547,E0275,9999.99,2024-12-14 00:03:01,Wire Transfer,Sri Lanka,Holy See (Vatican City State),Transfer,True
MT0358_1,E0275,E0943,9999.99,2024-05-08 00:26:13,Wire Transfer,Holy See (Vatican City State),British Indian Ocean Territory (Chagos Archipelago),Transfer,True
MT0359_0,E0667,E0077,4639.85,2024-08-02 00:19:16,Wire Transfer,Vietnam,Bahrain,Transfer,True
MT0359_1,E0077,E0373,5592.35,2024-02-10 00:16:59,Wire Transfer,Bahrain,Cocos (Keeling) Islands,Transfer,True
MT0359_2,E0373,E0011,4628.97,2024-12-13 00:46:05,Wire Transfer,Cocos (Keeling) Islands,Moldova,Transfer,True
MT0359_3,E0011,E0274,5415.98,2024-05-21 00:25:08,Wire Transfer,Moldova,Italy,Transfer,True
MT0360_0,E0274,E0582,9999.99,2024-10-25 00:41:12,Wire Transfer,Italy,Netherlands,Transfer,True
MT0360_1,E0582,E0261,9999.99,2024-12-20 00:31:22,Wire Transfer,Netherlands,Senegal,Transfer,True
MT0360_2,E0261,E0776,9999.99,2024-09-12 00:06:51,Wire Transfer,Senegal,Comoros,Transfer,True
MT0361_0,E0155,E0761,9995.81,2024-10-01 00:44:48,Wire Transfer,Nicaragua,Japan,Transfer,True
MT0361_1,E0761,E0582,9999.99,2024-07-22 00:17:02,Wire Transfer,Japan,Netherlands,Transfer,True
MT0361_2,E0582,E0208,9231.25,2024-06-22 00:07:34,Wire Transfer,Netherlands,Belize,Transfer,True
MT0362_0,E0667,E0152,9999.99,2024-04-07 00:08:27,Wire Transfer,Vietnam,Barbados,Transfer,True
MT0362_1,E0152,E0943,9999.99,2024-08-24 00:15:19,Wire Transfer,Barbados,British Indian Ocean Territory (Chagos Archipelago),Transfer,True
MT0363_0,E0625,E0492,8898.09,2024-05-21 00:55:41,Wire Transfer,Nicaragua,Estonia,Transfer,True
MT0363_1,E0492,E0208,6816.75,2024-12-12 00:58:24,Wire Transfer,Estonia,Belize,Transfer,True
MT0363_2,E0208,E0515,8480.13,2024-11-28 00:56:48,Wire Transfer,Belize,Egypt,Transfer,True
MT0363_3,E0515,E0368,8744.87,2024-03-16 00:41:07,Wire Transfer,Egypt,Angola,Transfer,True
MT0364_0,E0077,E0973,6390.03,2024-04-20 00:28:00,Wire Transfer,Bahrain,Comoros,Transfer,True
MT0364_1,E0973,E0319,8490.64,2024-10-31 00:46:11,Wire Transfer,Comoros,Lao People's Democratic Republic,Transfer,True
MT0364_2,E0319,E0492,8813.45,2024-04-14 00:38:39,Wire Transfer,Lao People's Democratic Republic,Estonia,Transfer,True
MT0365_0,E0077,E0682,3523.95,2024-11-21 00:02:41,Wire Transfer,Bahrain,Dominica,Transfer,True
MT0365_1,E0682,E0319,3035.71,2024-02-26 00:09:35,Wire Transfer,Dominica,Lao People's Democratic Republic,Transfer,True
MT0365_2,E0319,E0446,3114.72,2024-02-27 00:46:53,Wire Transfer,Lao People's Democratic Republic,Macao,Transfer,True
MT0365_3,E0446,E0197,3234.32,2024-06-03 00:05:30,Wire Transfer,Macao,Malta,Transfer,True
MT0366_0,E0324,E0550,8362.54,2024-09-30 00:18:14,Wire Transfer,Chile,Czech Republic,Transfer,True
MT0366_1,E0550,E0582,9999.99,2024-05-27 00:05:50,Wire Transfer,Czech Republic,Netherlands,Transfer,True
MT0367_0,E0319,E0275,4541.4,2024-12-14 00:39:28,Wire Transfer,Lao People's Democratic Republic,Holy See (Vatican City State),Transfer,True
MT0367_1,E0275,E0672,5714.41,2024-01-04 00:02:38,Wire Transfer,Holy See (Vatican City State),Denmark,Transfer,True
MT0367_2,E0672,E0943,6273.43,2024-03-12 00:46:47,Wire Transfer,Denmark,British Indian Ocean Territory (Chagos Archipelago),Transfer,True
MT0368_0,E0152,E0973,3308.58,2024-04-16 00:40:22,Wire Transfer,Barbados,Comoros,Transfer,True
MT0368_1,E0973,E0722,2566.35,2024-08-29 00:30:38,Wire Transfer,Comoros,Macao,Transfer,True
MT0368_2,E0722,E0550,3506.08,2024-03-12 00:38:13,Wire Transfer,Macao,Czech Republic,Transfer,True
MT0368_3,E0550,E0667,2623.12,2024-07-09 00:29:46,Wire Transfer,Czech Republic,Vietnam,Transfer,True
MT0369_0,E0287,E0667,8394.02,2024-04-26 00:25:27,Wire Transfer,Martinique,Vietnam,Transfer,True
MT0369_1,E0667,E0208,8537.15,2024-02-18 00:46:17,Wire Transfer,Vietnam,Belize,Transfer,True
MT0369_2,E0208,E0433,9360.75,2024-03-16 00:38:16,Wire Transfer,Belize,Nigeria,Transfer,True
MT0369_3,E0433,E0049,8512.1,2024-02-19 00:55:40,Wire Transfer,Nigeria,Singapore,Transfer,True
MT0370_0,E0274,E0471,5204.82,2024-03-03 00:46:58,Wire Transfer,Italy,Pakistan,Transfer,True
MT0370_1,E0471,E0972,5691.94,2024-03-24 00:32:34,Wire Transfer,Pakistan,San Marino,Transfer,True
MT0370_2,E0972,E0368,6788.27,2024-04-05 00:56:26,Wire Transfer,San Marino,Angola,Transfer,True
MT0370_3,E0368,E0761,5618.23,2024-08-14 00:19:51,Wire Transfer,Angola,Japan,Transfer,True
MT0371_0,E0049,E0652,2337.04,2024-03-18 00:45:20,Wire Transfer,Singapore,Sudan,Transfer,True
MT0371_1,E0652,E0011,3040.74,2024-10-24 00:48:10,Wire Transfer,Sudan,Moldova,Transfer,True
MT0371_2,E0011,E0625,2856.04,2024-01-11 00:37:53,Wire Transfer,Moldova,Nicaragua,Transfer,True
MT0371_3,E0625,E0682,2985.39,2024-12-02 00:58:58,Wire Transfer,Nicaragua,Dominica,Transfer,True
MT0372_0,E0761,E0274,7006.85,2024-08-30 00:10:34,Wire Transfer,Japan,Italy,Transfer,True
MT0372_1,E0274,E0529,7364.82,2024-02-13 00:52:12,Wire Transfer,Italy,Guadeloupe,Transfer,True
MT0372_2,E0529,E0515,7003.68,2024-06-18 00:02:44,Wire Transfer,Guadeloupe,Egypt,Transfer,True
MT0372_3,E0515,E0577,8961.21,2024-10-21 00:22:08,Wire Transfer,Egypt,Montenegro,Transfer,True
MT0373_0,E0625,E0972,7794.3,2024-03-02 00:10:08,Wire Transfer,Nicaragua,San Marino,Transfer,True
MT0373_1,E0972,E0193,8051.48,2024-04-07 00:25:36,Wire Transfer,San Marino,New Caledonia,Transfer,True
MT0373_2,E0193,E0433,9151.01,2024-08-10 00:20:07,Wire Transfer,New Caledonia,Nigeria,Transfer,True
MT0373_3,E0433,E0550,7705.6,2024-08-16 00:11:53,Wire Transfer,Nigeria,Czech Republic,Transfer,True
MT0374_0,E0577,E0407,3531.43,2024-11-30 00:20:47,Wire Transfer,Montenegro,Bermuda,Transfer,True
MT0374_1,E0407,E0972,3195.48,2024-03-19 00:43:06,Wire Transfer,Bermuda,San Marino,Transfer,True
MT0374_2,E0972,E0197,3607.91,2024-04-05 00:12:30,Wire Transfer,San Marino,Malta,Transfer,True
MT0374_3,E0197,E0973,3536.97,2024-09-10 00:52:21,Wire Transfer,Malta,Comoros,Transfer,True
MT0375_0,E0582,E0529,2027.83,2024-01-29 00:30:49,Wire Transfer,Netherlands,Guadeloupe,Transfer,True
MT0375_1,E0529,E0136,2397.43,2024-09-05 00:27:20,Wire Transfer,Guadeloupe,Liberia,Transfer,True
MT0375_2,E0136,E0261,2287.79,2024-12-22 00:05:11,Wire Transfer,Liberia,Senegal,Transfer,True
MT0375_3,E0261,E0275,2846.31,2024-01-13 00:23:53,Wire Transfer,Senegal,Holy See (Vatican City State),Transfer,True
MT0376_0,E0625,E0529,9069.59,2024-11-29 00:25:01,Wire Transfer,Nicaragua,Guadeloupe,Transfer,True
MT0376_1,E0529,E0208,8185.15,2024-07-19 00:32:01,Wire Transfer,Guadeloupe,Belize,Transfer,True
MT0377_0,E0967,E0155,3057.27,2024-02-24 00:18:10,Wire Transfer,Lithuania,Nicaragua,Transfer,True
MT0377_1,E0155,E0761,3252.89,2024-02-08 00:25:24,Wire Transfer,Nicaragua,Japan,Transfer,True
MT0377_2,E0761,E0136,3514.92,2024-10-16 00:55:36,Wire Transfer,Japan,Liberia,Transfer,True
MT0378_0,E0261,E0471,9999.99,2024-11-21 00:50:35,Wire Transfer,Senegal,Pakistan,Transfer,True
MT0378_1,E0471,E0255,9999.99,2024-08-17 00:12:02,Wire Transfer,Pakistan,Nepal,Transfer,True
MT0378_2,E0255,E0329,9999.99,2024-05-02 00:23:01,Wire Transfer,Nepal,Micronesia,Transfer,True
MT0378_3,E0329,E0274,9999.99,2024-10-28 00:51:03,Wire Transfer,Micronesia,Italy,Transfer,True
MT0379_0,E0652,E0324,9999.99,2024-04-11 00:28:49,Wire Transfer,Sudan,Chile,Transfer,True
MT0379_1,E0324,E0682,9999.99,2024-06-11 00:23:20,Wire Transfer,Chile,Dominica,Transfer,True
MT0380_0,E0582,E0077,9999.99,2024-02-02 00:16:55,Wire Transfer,Netherlands,Bahrain,Transfer,True
MT0380_1,E0077,E0446,9999.99,2024-05-09 00:44:11,Wire Transfer,Bahrain,Macao,Transfer,True
MT0380_2,E0446,E0197,9999.99,2024-06-11 00:00:39,Wire Transfer,Macao,Malta,Transfer,True
MT0381_0,E0529,E0683,3232.49,2024-04-30 00:04:13,Wire Transfer,Guadeloupe,Svalbard & Jan Mayen Islands,Transfer,True
MT0381_1,E0683,E0751,3065.24,2024-09-29 00:50:16,Wire Transfer,Svalbard & Jan Mayen Islands,Puerto Rico,Transfer,True
MT0381_2,E0751,E0577,3160.37,2024-02-03 00:38:32,Wire Transfer,Puerto Rico,Montenegro,Transfer,True
MT0381_3,E0577,E0803,3348.49,2024-06-23 00:45:36,Wire Transfer,Montenegro,Lebanon,Transfer,True
MT0382_0,E0667,E0152,7336.57,2024-05-30 00:28:44,Wire Transfer,Vietnam,Barbados,Transfer,True
MT0382_1,E0152,E0683,8480.09,2024-04-05 00:09:13,Wire Transfer,Barbados,Svalbard & Jan Mayen Islands,Transfer,True
MT0382_2,E0683,E0652,7121.79,2024-07-30 00:59:12,Wire Transfer,Svalbard & Jan Mayen Islands,Sudan,Transfer,True
MT0383_0,E0547,E0577,8722.48,2024-02-25 00:29:06,Wire Transfer,Sri Lanka,Montenegro,Transfer,True
MT0383_1,E0577,E0492,7211.12,2024-04-07 00:40:13,Wire Transfer,Montenegro,Estonia,Transfer,True
MT0383_2,E0492,E0261,8336.5,2024-03-22 00:18:54,Wire Transfer,Estonia,Senegal,Transfer,True
MT0383_3,E0261,E0077,8205.08,2024-06-11 00:19:22,Wire Transfer,Senegal,Bahrain,Transfer,True
MT0384_0,E0492,E0255,5336.65,2024-03-10 00:03:03,Wire Transfer,Estonia,Nepal,Transfer,True
MT0384_1,E0255,E0136,5019.91,2024-03-15 00:55:39,Wire Transfer,Nepal,Liberia,Transfer,True
MT0384_2,E0136,E0672,3788.38,2024-02-12 00:29:45,Wire Transfer,Liberia,Denmark,Transfer,True
MT0385_0,E0683,E0492,9189.11,2024-03-21 00:35:14,Wire Transfer,Svalbard & Jan Mayen Islands,Estonia,Transfer,True
MT0385_1,E0492,E0011,8344.89,2024-01-14 00:30:31,Wire Transfer,Estonia,Moldova,Transfer,True
MT0385_2,E0011,E0733,8616.3,2024-07-21 00:03:11,Wire Transfer,Moldova,Christmas Island,Transfer,True
MT0385_3,E0733,E0515,8737.19,2024-03-29 00:08:08,Wire Transfer,Christmas Island,Egypt,Transfer,True
MT0386_0,E0152,E0319,9999.99,2024-01-25 00:01:00,Wire Transfer,Barbados,Lao People's Democratic Republic,Transfer,True
MT0386_1,E0319,E0136,9999.99,2024-06-01 00:01:05,Wire Transfer,Lao People's Democratic Republic,Liberia,Transfer,True
MT0386_2,E0136,E0492,9999.99,2024-07-09 00:22:18,Wire Transfer,Liberia,Estonia,Transfer,True
MT0387_0,E0274,E0803,9999.99,2024-02-18 00:32:04,Wire Transfer,Italy,Lebanon,Transfer,True
MT0387_1,E0803,E0319,9999.99,2024-05-09 00:20:50,Wire Transfer,Lebanon,Lao People's Democratic Republic,Transfer,True
MT0387_2,E0319,E0550,8823.67,2024-08-22 00:09:33,Wire Transfer,Lao People's Democratic Republic,Czech Republic,Transfer,True
MT0388_0,E0682,E0529,9999.99,2024-02-13 00:14:24,Wire Transfer,Dominica,Guadeloupe,Transfer,True
MT0388_1,E0529,E0368,9999.99,2024-02-09 00:28:22,Wire Transfer,Guadeloupe,Angola,Transfer,True
MT0389_0,E0515,E0682,4432.22,2024-09-16 00:26:11,Wire Transfer,Egypt,Dominica,Transfer,True
MT0389_1,E0682,E0672,5526.41,2024-11-03 00:31:53,Wire Transfer,Dominica,Denmark,Transfer,True
MT0389_2,E0672,E0625,4692.0,2024-11-29 00:21:05,Wire Transfer,Denmark,Nicaragua,Transfer,True
MT0389_3,E0625,E0049,5022.48,2024-06-29 00:44:02,Wire Transfer,Nicaragua,Singapore,Transfer,True
MT0390_0,E0373,E0972,5779.31,2024-05-29 00:19:09,Wire Transfer,Cocos (Keeling) Islands,San Marino,Transfer,True
MT0390_1,E0972,E0943,5162.23,2024-05-19 00:00:26,Wire Transfer,San Marino,British Indian Ocean Territory (Chagos Archipelago),Transfer,True
MT0391_0,E0011,E0672,9999.99,2024-08-23 00:50:56,Wire Transfer,Moldova,Denmark,Transfer,True
MT0391_1,E0672,E0274,9999.99,2024-01-16 00:47:17,Wire Transfer,Denmark,Italy,Transfer,True
MT0391_2,E0274,E0255,9999.99,2024-08-16 00:09:33,Wire Transfer,Italy,Nepal,Transfer,True
MT0392_0,E0049,E0446,4092.9,2024-09-26 00:18:01,Wire Transfer,Singapore,Macao,Transfer,True
MT0392_1,E0446,E0193,3819.52,2024-10-02 00:43:12,Wire Transfer,Macao,New Caledonia,Transfer,True
MT0393_0,E0683,E0722,5413.47,2024-08-31 00:03:40,Wire Transfer,Svalbard & Jan Mayen Islands,Macao,Transfer,True
MT0393_1,E0722,E0049,6050.01,2024-06-27 00:40:25,Wire Transfer,Macao,Singapore,Transfer,True
MT0394_0,E0943,E0193,7468.14,2024-12-25 00:52:26,Wire Transfer,British Indian Ocean Territory (Chagos Archipelago),New Caledonia,Transfer,True
MT0394_1,E0193,E0803,7586.51,2024-03-26 00:14:25,Wire Transfer,New Caledonia,Lebanon,Transfer,True
MT0394_2,E0803,E0761,7007.41,2024-10-15 00:33:38,Wire Transfer,Lebanon,Japan,Transfer,True
MT0395_0,E0672,E0733,9056.11,2024-02-01 00:57:34,Wire Transfer,Denmark,Christmas Island,Transfer,True
MT0395_1,E0733,E0208,8235.33,2024-09-12 00:46:14,Wire Transfer,Christmas Island,Belize,Transfer,True
MT0395_2,E0208,E0407,6831.14,2024-10-24 00:59:21,Wire Transfer,Belize,Bermuda,Transfer,True
MT0395_3,E0407,E0446,8999.03,2024-08-24 00:55:49,Wire Transfer,Bermuda,Macao,Transfer,True
MT0396_0,E0776,E0943,9999.99,2024-10-26 00:24:20,Wire Transfer,Comoros,British Indian Ocean Territory (Chagos Archipelago),Transfer,True
MT0396_1,E0943,E0275,9999.99,2024-03-05 00:58:50,Wire Transfer,British Indian Ocean Territory (Chagos Archipelago),Holy See (Vatican City State),Transfer,True
MT0397_0,E0529,E0586,1994.96,2024-12-12 00:17:14,Wire Transfer,Guadeloupe,Somalia,Transfer,True
MT0397_1,E0586,E0471,1901.79,2024-04-23 00:21:40,Wire Transfer,Somalia,Pakistan,Transfer,True
MT0397_2,E0471,E0274,1959.57,2024-07-03 00:55:22,Wire Transfer,Pakistan,Italy,Transfer,True
MT0397_3,E0274,E0973,1690.44,2024-04-02 00:41:12,Wire Transfer,Italy,Comoros,Transfer,True
MT0398_0,E0972,E0275,9999.99,2024-07-16 00:25:16,Wire Transfer,San Marino,Holy See (Vatican City State),Transfer,True
MT0398_1,E0275,E0329,8924.02,2024-10-19 00:45:28,Wire Transfer,Holy See (Vatican City State),Micronesia,Transfer,True
MT0398_2,E0329,E0515,9999.99,2024-06-06 00:35:08,Wire Transfer,Micronesia,Egypt,Transfer,True
MT0398_3,E0515,E0776,7921.58,2024-02-02 00:38:37,Wire Transfer,Egypt,Comoros,Transfer,True
MT0399_0,E0433,E0733,9999.99,2024-07-01 00:01:37,Wire Transfer,Nigeria,Christmas Island,Transfer,True
MT0399_1,E0733,E0446,9999.99,2024-02-08 00:52:17,Wire Transfer,Christmas Island,Macao,Transfer,True
MT0399_2,E0446,E0776,9999.99,2024-05-15 00:42:54,Wire Transfer,Macao,Comoros,Transfer,True
MT0399_3,E0776,E0275,9999.99,2024-10-12 00:12:56,Wire Transfer,Comoros,Holy See (Vatican City State),Transfer,True
MT0400_0,E0255,E0077,9458.31,2024-12-05 00:15:56,Wire Transfer,Nepal,Bahrain,Transfer,True
MT0400_1,E0077,E0713,9384.44,2024-11-01 00:29:45,Wire Transfer,Bahrain,Mali,Transfer,True
MT0400_2,E0713,E0972,8594.99,2024-08-06 00:15:44,Wire Transfer,Mali,San Marino,Transfer,True
MT0400_3,E0972,E0368,7998.28,2024-05-08 00:31:23,Wire Transfer,San Marino,Angola,Transfer,True
MT0401_0,E0683,E0973,5034.64,2024-05-30 00:52:24,Wire Transfer,Svalbard & Jan Mayen Islands,Comoros,Transfer,True
MT0401_1,E0973,E0803,6798.69,2024-08-17 00:25:11,Wire Transfer,Comoros,Lebanon,Transfer,True
MT0401_2,E0803,E0319,5005.03,2024-11-29 00:56:45,Wire Transfer,Lebanon,Lao People's Democratic Republic,Transfer,True
MT0402_0,E0683,E0582,3638.62,2024-05-06 00:42:33,Wire Transfer,Svalbard & Jan Mayen Islands,Netherlands,Transfer,True
MT0402_1,E0582,E0433,3685.21,2024-07-11 00:45:52,Wire Transfer,Netherlands,Nigeria,Transfer,True
MT0402_2,E0433,E0672,2750.86,2024-07-22 00:04:24,Wire Transfer,Nigeria,Denmark,Transfer,True
MT0402_3,E0672,E0625,2953.93,2024-04-09 00:27:54,Wire Transfer,Denmark,Nicaragua,Transfer,True
MT0403_0,E0550,E0275,9999.99,2024-06-19 00:27:14,Wire Transfer,Czech Republic,Holy See (Vatican City State),Transfer,True
MT0403_1,E0275,E0329,9999.99,2024-06-03 00:07:11,Wire Transfer,Holy See (Vatican City State),Micronesia,Transfer,True
MT0403_2,E0329,E0407,9999.99,2024-10-01 00:24:59,Wire Transfer,Micronesia,Bermuda,Transfer,True
MT0404_0,E0261,E0587,9999.99,2024-12-09 00:48:12,Wire Transfer,Senegal,Belarus,Transfer,True
MT0404_1,E0587,E0407,9999.99,2024-11-07 00:19:34,Wire Transfer,Belarus,Bermuda,Transfer,True
MT0404_2,E0407,E0776,9999.99,2024-02-07 00:29:30,Wire Transfer,Bermuda,Comoros,Transfer,True
MT0405_0,E0722,E0329,9999.99,2024-12-15 00:54:35,Wire Transfer,Macao,Micronesia,Transfer,True
MT0405_1,E0329,E0319,9999.99,2024-05-28 00:04:02,Wire Transfer,Micronesia,Lao People's Democratic Republic,Transfer,True
MT0406_0,E0011,E0722,2836.22,2024-03-20 00:43:34,Wire Transfer,Moldova,Macao,Transfer,True
MT0406_1,E0722,E0776,2868.15,2024-02-18 00:46:35,Wire Transfer,Macao,Comoros,Transfer,True
MT0406_2,E0776,E0049,2708.58,2024-08-03 00:57:06,Wire Transfer,Comoros,Singapore,Transfer,True
MT0406_3,E0049,E0471,2679.4,2024-06-12 00:46:45,Wire Transfer,Singapore,Pakistan,Transfer,True
MT0407_0,E0077,E0319,9999.99,2024-04-27 00:14:44,Wire Transfer,Bahrain,Lao People's Democratic Republic,Transfer,True
MT0407_1,E0319,E0751,9999.99,2024-07-01 00:06:22,Wire Transfer,Lao People's Democratic Republic,Puerto Rico,Transfer,True
MT0408_0,E0586,E0550,9999.99,2024-03-01 00:32:41,Wire Transfer,Somalia,Czech Republic,Transfer,True
MT0408_1,E0550,E0049,9999.99,2024-06-19 00:44:58,Wire Transfer,Czech Republic,Singapore,Transfer,True
MT0409_0,E0368,E0944,9999.99,2024-10-03 00:35:47,Wire Transfer,Angola,Brazil,Transfer,True
MT0409_1,E0944,E0049,8842.36,2024-07-13 00:31:53,Wire Transfer,Brazil,Singapore,Transfer,True
MT0409_2,E0049,E0667,9664.36,2024-08-09 00:03:29,Wire Transfer,Singapore,Vietnam,Transfer,True
MT0410_0,E0577,E0152,9173.41,2024-09-20 00:49:21,Wire Transfer,Montenegro,Barbados,Transfer,True
MT0410_1,E0152,E0319,9999.99,2024-08-31 00:22:20,Wire Transfer,Barbados,Lao People's Democratic Republic,Transfer,True
MT0411_0,E0944,E0446,9999.99,2024-04-04 00:57:56,Wire Transfer,Brazil,Macao,Transfer,True
MT0411_1,E0446,E0433,9999.99,2024-07-07 00:03:19,Wire Transfer,Macao,Nigeria,Transfer,True
MT0411_2,E0433,E0672,9999.99,2024-08-22 00:50:53,Wire Transfer,Nigeria,Denmark,Transfer,True
MT0412_0,E0011,E0275,7841.94,2024-09-08 00:53:30,Wire Transfer,Moldova,Holy See (Vatican City State),Transfer,True
MT0412_1,E0275,E0324,6832.51,2024-07-25 00:15:08,Wire Transfer,Holy See (Vatican City State),Chile,Transfer,True
MT0412_2,E0324,E0713,8777.78,2024-02-14 00:23:21,Wire Transfer,Chile,Mali,Transfer,True
MT0412_3,E0713,E0193,7161.99,2024-07-12 00:09:18,Wire Transfer,Mali,New Caledonia,Transfer,True
MT0413_0,E0751,E0972,2203.15,2024-10-12 00:43:33,Wire Transfer,Puerto Rico,San Marino,Transfer,True
MT0413_1,E0972,E0261,2035.82,2024-11-27 00:39:12,Wire Transfer,San Marino,Senegal,Transfer,True
MT0413_2,E0261,E0274,1560.07,2024-01-06 00:45:17,Wire Transfer,Senegal,Italy,Transfer,True
MT0414_0,E0550,E0049,6797.9,2024-01-07 00:35:15,Wire Transfer,Czech Republic,Singapore,Transfer,True
MT0414_1,E0049,E0967,5781.57,2024-03-17 00:04:27,Wire Transfer,Singapore,Lithuania,Transfer,True
MT0414_2,E0967,E0433,5689.72,2024-11-02 00:43:18,Wire Transfer,Lithuania,Nigeria,Transfer,True
MT0415_0,E0446,E0944,9999.99,2024-05-21 00:22:39,Wire Transfer,Macao,Brazil,Transfer,True
MT0415_1,E0944,E0682,9999.99,2024-06-17 00:13:49,Wire Transfer,Brazil,Dominica,Transfer,True
MT0415_2,E0682,E0471,9999.99,2024-01-24 00:07:51,Wire Transfer,Dominica,Pakistan,Transfer,True
MT0416_0,E0547,E0152,7661.81,2024-05-16 00:04:11,Wire Transfer,Sri Lanka,Barbados,Transfer,True
MT0416_1,E0152,E0324,7670.18,2024-12-11 00:30:43,Wire Transfer,Barbados,Chile,Transfer,True
MT0416_2,E0324,E0973,9853.49,2024-11-11 00:36:29,Wire Transfer,Chile,Comoros,Transfer,True
MT0417_0,E0515,E0683,9999.99,2024-05-18 00:47:02,Wire Transfer,Egypt,Svalbard & Jan Mayen Islands,Transfer,True
MT0417_1,E0683,E0972,9999.99,2024-06-17 00:39:03,Wire Transfer,Svalbard & Jan Mayen Islands,San Marino,Transfer,True
MT0418_0,E0722,E0492,9999.99,2024-04-07 00:53:03,Wire Transfer,Macao,Estonia,Transfer,True
MT0418_1,E0492,E0967,9999.99,2024-01-27 00:15:24,Wire Transfer,Estonia,Lithuania,Transfer,True
MT0418_2,E0967,E0667,9999.99,2024-02-29 00:39:10,Wire Transfer,Lithuania,Vietnam,Transfer,True
MT0419_0,E0274,E0319,9999.99,2024-12-07 00:08:17,Wire Transfer,Italy,Lao People's Democratic Republic,Transfer,True
MT0419_1,E0319,E0803,9949.76,2024-09-30 00:29:24,Wire Transfer,Lao People's Democratic Republic,Lebanon,Transfer,True
MT0419_2,E0803,E0193,9531.99,2024-01-18 00:56:06,Wire Transfer,Lebanon,New Caledonia,Transfer,True
MT0420_0,E0751,E0287,9715.77,2024-10-07 00:10:35,Wire Transfer,Puerto Rico,Martinique,Transfer,True
MT0420_1,E0287,E0972,9999.99,2024-06-11 00:13:09,Wire Transfer,Martinique,San Marino,Transfer,True
MT0420_2,E0972,E0446,9999.99,2024-06-03 00:29:13,Wire Transfer,San Marino,Macao,Transfer,True
MT0420_3,E0446,E0319,9999.99,2024-10-05 00:24:46,Wire Transfer,Macao,Lao People's Democratic Republic,Transfer,True
MT0421_0,E0972,E0261,9999.99,2024-12-24 00:59:30,Wire Transfer,San Marino,Senegal,Transfer,True
MT0421_1,E0261,E0967,9999.99,2024-03-27 00:15:57,Wire Transfer,Senegal,Lithuania,Transfer,True
MT0421_2,E0967,E0803,9999.99,2024-05-03 00:24:51,Wire Transfer,Lithuania,Lebanon,Transfer,True
