Transaction_ID,Sender_ID,Receiver_ID,Amount,Timestamp,Transaction_Type,Sender_Country,Receiver_Country,Description,Suspicious_Flag
T009054,E0358,E0584,927.93,2024-10-02 12:26:46,Wire Transfer,Faroe Islands,Kuwait,Wire Transfer #9054,False
T009055,E0174,E0905,108.04,2024-01-29 10:42:44,Wire Transfer,Timor-Leste,United States Virgin Islands,Wire Transfer #9055,False
T009056,E0758,E0070,477.54,2024-08-05 06:43:07,Cash Deposit,American Samoa,Mauritania,Cash Deposit #9056,False
T009057,E0998,E0065,53.23,2024-11-08 05:07:39,Cash Deposit,Korea,Turkmenistan,Cash Deposit #9057,False
T009058,E0319,E0593,42.79,2024-04-25 22:48:53,Cash Deposit,Norfolk Island,Samoa,Cash Deposit #9058,False
T009059,E0782,E0696,76.49,2024-01-14 21:42:58,Wire Transfer,Denmark,Pakistan,Wire Transfer #9059,False
T009060,E0110,E0230,47.52,2024-06-19 17:40:50,Wire Transfer,Brunei Darussalam,Bhutan,Wire Transfer #9060,False
T009061,E0906,E0810,209.41,2024-03-28 07:13:53,Payment,Saint Lucia,Saint Lucia,Interesting drop because tonight young easy.,False
T009062,E0554,E0155,702.45,2024-06-22 08:15:21,Wire Transfer,China,Svalbard & Jan Mayen Islands,Wire Transfer #9062,False
T009063,E0270,E0890,636.93,2024-02-06 00:20:26,Cash Deposit,Timor-Leste,Mauritius,Cash Deposit #9063,False
T009064,E0021,E0160,4719.07,2024-05-05 03:45:46,Payment,Poland,El Salvador,Ten seat six significant.,False
T009065,E0834,E0820,3140.71,2024-06-01 06:05:56,Payment,Sweden,Ukraine,Writer pick off.,False
T009066,E0950,E0495,43.97,2024-12-20 01:21:32,Wire Transfer,Congo,China,Wire Transfer #9066,False
T009067,E0973,E0467,3552.92,2024-12-08 16:23:06,Wire Transfer,Turkey,Mauritius,Wire Transfer #9067,False
T009068,E0608,E0284,1626.64,2024-08-12 19:55:36,Wire Transfer,United States Minor Outlying Islands,India,Wire Transfer #9068,False
T009069,E0653,E0074,1143.61,2024-01-28 06:55:05,Wire Transfer,Cyprus,Palestinian Territory,Wire Transfer #9069,False
T009070,E0567,E0740,1393.57,2024-02-09 00:46:41,Wire Transfer,Indonesia,Sao Tome and Principe,Wire Transfer #9070,False
T009071,E0652,E0930,1172.98,2024-05-26 16:55:28,Cash Deposit,Hungary,Haiti,Cash Deposit #9071,False
T009072,E0896,E0772,231.43,2024-02-02 23:09:02,Cash Deposit,Solomon Islands,Western Sahara,Cash Deposit #9072,False
T009073,E0394,E0770,1255.52,2024-03-03 21:48:54,Cash Deposit,Australia,Sri Lanka,Cash Deposit #9073,False
T009074,E0981,E0987,649.44,2024-09-09 04:00:03,Wire Transfer,Belgium,Guinea-Bissau,Wire Transfer #9074,False
T009075,E0479,E0570,5489.55,2024-07-04 20:29:20,Cash Deposit,Bermuda,Mayotte,Cash Deposit #9075,False
T009076,E0529,E0401,282.61,2024-03-25 23:37:47,Wire Transfer,Thailand,Isle of Man,Wire Transfer #9076,False
T009077,E0848,E0523,729.78,2024-09-19 09:13:42,Wire Transfer,Zambia,Martinique,Wire Transfer #9077,False
T009078,E0889,E0948,131.59,2024-11-29 14:13:44,Cash Deposit,Iraq,Northern Mariana Islands,Cash Deposit #9078,False
T009079,E0003,E0879,8250.06,2024-11-12 11:27:03,Cash Deposit,Canada,New Caledonia,Cash Deposit #9079,False
T009080,E0601,E0343,217.01,2024-12-24 15:02:54,Cash Deposit,Rwanda,Cote d'Ivoire,Cash Deposit #9080,False
T009081,E0769,E0975,1439.02,2024-08-05 19:23:50,Payment,Cyprus,Bahamas,Trouble tree table finish.,False
T009082,E0485,E0647,52.75,2024-12-05 18:22:16,Wire Transfer,Cameroon,Honduras,Wire Transfer #9082,False
T009083,E0420,E0051,44.04,2024-11-23 03:53:15,Cash Deposit,United States Minor Outlying Islands,Montserrat,Cash Deposit #9083,False
T009084,E0381,E0070,816.76,2024-01-26 12:04:56,Payment,Mongolia,Mauritania,Stop authority rather.,False
T009085,E0120,E0257,89.73,2024-07-03 17:51:56,Payment,Iceland,Pakistan,Show week manager move.,False
T009086,E0207,E0624,8485.14,2024-09-22 03:44:11,Payment,Bulgaria,Georgia,If live sign shoulder guess score.,False
T009087,E0250,E0948,390.6,2024-02-29 12:44:21,Wire Transfer,Belgium,Northern Mariana Islands,Wire Transfer #9087,False
T009088,E0041,E0910,344.42,2024-12-27 16:08:40,Cash Deposit,Albania,Gibraltar,Cash Deposit #9088,False
T009089,E0069,E0724,7243.08,2024-10-19 01:58:32,Wire Transfer,Japan,Lao People's Democratic Republic,Wire Transfer #9089,False
T009090,E0552,E0509,373.78,2024-12-06 19:12:02,Cash Deposit,Malaysia,Jamaica,Cash Deposit #9090,False
T009091,E0815,E0161,945.63,2024-05-05 21:36:39,Wire Transfer,Iran,Ireland,Wire Transfer #9091,False
T009092,E0162,E0041,93.12,2024-07-05 21:48:52,Payment,Saint Barthelemy,Albania,Again professor level.,False
T009093,E0135,E0797,213.67,2024-09-17 00:22:20,Cash Deposit,Paraguay,Singapore,Cash Deposit #9093,False
T009094,E0903,E0429,123.12,2024-06-28 21:47:58,Payment,Bhutan,Philippines,Contain energy fly defense.,False
T009095,E0517,E0430,1042.92,2024-04-22 20:47:18,Wire Transfer,Gibraltar,Kuwait,Wire Transfer #9095,False
T009096,E0492,E0734,644.61,2024-01-30 00:11:01,Wire Transfer,Nigeria,Puerto Rico,Wire Transfer #9096,False
T009097,E0427,E0329,183.93,2024-06-16 10:08:58,Cash Deposit,Ecuador,Cayman Islands,Cash Deposit #9097,False
T009098,E0205,E0139,4779.87,2024-06-15 21:36:38,Payment,Austria,Jordan,Business resource use long.,False
T009099,E0182,E0835,292.11,2024-08-01 11:52:51,Wire Transfer,Czech Republic,Wallis and Futuna,Wire Transfer #9099,False
T009100,E0645,E0836,57.22,2024-06-25 14:56:25,Payment,Bouvet Island (Bouvetoya),Andorra,Score service administration art.,False
T009101,E0127,E0349,526.79,2024-01-14 10:24:15,Wire Transfer,Russian Federation,French Guiana,Wire Transfer #9101,False
T009102,E0062,E0087,2002.54,2024-05-08 22:31:52,Payment,Liberia,Barbados,Travel care begin leave total respond gun.,False
T009103,E0256,E0414,514.13,2024-03-09 18:23:40,Wire Transfer,Chile,Kyrgyz Republic,Wire Transfer #9103,False
T009104,E0295,E0065,1373.72,2024-11-19 03:08:57,Payment,Greece,Turkmenistan,Few government energy these bar.,False
T009105,E0736,E0199,966.01,2024-09-12 10:50:10,Wire Transfer,Serbia,Puerto Rico,Wire Transfer #9105,False
T009106,E0783,E0859,1390.95,2024-05-23 18:34:26,Payment,India,Cuba,Professional recognize marriage Mr popular.,False
T009107,E0925,E0731,307.7,2024-07-16 21:44:16,Wire Transfer,Madagascar,Belize,Wire Transfer #9107,False
T009108,E0419,E0999,1668.64,2024-02-20 06:25:32,Payment,United Kingdom,Reunion,West black position whatever middle travel.,False
T009109,E0520,E0863,240.03,2024-06-29 21:45:15,Cash Deposit,Mexico,Norfolk Island,Cash Deposit #9109,False
T009110,E0438,E0622,66.56,2024-05-06 21:11:42,Cash Deposit,Kiribati,New Zealand,Cash Deposit #9110,False
T009111,E0350,E0510,3525.08,2024-11-10 09:12:44,Wire Transfer,Cocos (Keeling) Islands,Guam,Wire Transfer #9111,False
T009112,E0079,E0406,288.63,2024-07-07 17:16:13,Cash Deposit,Cape Verde,Martinique,Cash Deposit #9112,False
T009113,E0232,E0374,397.8,2024-08-04 10:46:41,Payment,Mozambique,Serbia,Day ahead letter wonder.,False
T009114,E0254,E0879,74.18,2024-10-28 15:59:09,Wire Transfer,Micronesia,New Caledonia,Wire Transfer #9114,False
T009115,E0467,E0241,5097.05,2024-04-27 03:00:10,Wire Transfer,Mauritius,Gabon,Wire Transfer #9115,False
T009116,E0487,E0131,94.38,2024-02-27 18:21:18,Wire Transfer,Portugal,Netherlands,Wire Transfer #9116,False
T009117,E0668,E0606,34636.6,2024-01-17 10:58:04,Cash Deposit,Barbados,Uzbekistan,Cash Deposit #9117,False
T009118,E0606,E0953,344.13,2024-12-12 18:07:49,Cash Deposit,Uzbekistan,American Samoa,Cash Deposit #9118,False
T009119,E0345,E0100,139.93,2024-10-08 10:09:58,Cash Deposit,Saint Pierre and Miquelon,Saint Barthelemy,Cash Deposit #9119,False
T009120,E0084,E0061,96.46,2024-10-27 11:57:08,Cash Deposit,French Southern Territories,British Indian Ocean Territory (Chagos Archipelago),Cash Deposit #9120,False
T009121,E0130,E0951,293.74,2024-02-25 14:26:09,Wire Transfer,Timor-Leste,Jamaica,Wire Transfer #9121,False
T009122,E0948,E0152,45.61,2024-12-30 04:50:56,Payment,Northern Mariana Islands,China,Region truth relationship baby.,False
T009123,E0238,E0531,197.83,2024-03-10 21:43:27,Payment,Pakistan,Panama,Know compare boy remember.,False
T009124,E0674,E0389,539.68,2024-08-17 14:34:07,Cash Deposit,Burundi,Honduras,Cash Deposit #9124,False
T009125,E0427,E0343,140.35,2024-02-26 19:54:41,Payment,Ecuador,Cote d'Ivoire,Party administration better know feeling.,False
T009126,E0246,E0406,196.6,2024-09-30 06:55:51,Wire Transfer,United States Minor Outlying Islands,Martinique,Wire Transfer #9126,False
T009127,E0176,E0545,463.82,2024-08-03 23:30:11,Payment,Faroe Islands,Holy See (Vatican City State),Way learn reduce goal pay find.,False
T009128,E0668,E0891,345.25,2024-11-30 11:18:20,Wire Transfer,Barbados,Oman,Wire Transfer #9128,False
T009129,E0132,E0380,331.0,2024-09-09 05:53:02,Payment,Ghana,Colombia,Near long natural matter tough.,False
T009130,E0991,E0869,561.52,2024-04-16 17:53:18,Wire Transfer,Zambia,Qatar,Wire Transfer #9130,False
T009131,E0375,E0770,24.89,2024-02-04 13:25:51,Payment,Bahrain,Sri Lanka,The meeting hot couple success investment.,False
T009132,E0744,E0880,82.33,2024-01-20 14:05:07,Wire Transfer,Korea,Romania,Wire Transfer #9132,False
T009133,E0840,E0838,161.26,2024-08-15 09:25:23,Wire Transfer,Netherlands Antilles,Uruguay,Wire Transfer #9133,False
T009134,E0215,E0525,2479.79,2024-09-29 09:11:41,Wire Transfer,Lithuania,Trinidad and Tobago,Wire Transfer #9134,False
T009135,E0118,E0205,135.49,2024-04-03 18:19:30,Payment,Norway,Austria,List number be activity.,False
T009136,E0597,E0543,594.98,2024-08-23 17:24:23,Payment,Japan,Finland,Despite support two be rather technology.,False
T009137,E0953,E0825,297.01,2024-01-18 20:19:54,Cash Deposit,American Samoa,Liberia,Cash Deposit #9137,False
T009138,E0305,E0293,552.32,2024-11-12 16:44:44,Wire Transfer,El Salvador,Fiji,Wire Transfer #9138,False
T009139,E0126,E0257,55.52,2024-10-14 00:54:33,Payment,British Indian Ocean Territory (Chagos Archipelago),Pakistan,Believe development decide summer me.,False
T009140,E0814,E0274,302.38,2024-04-07 00:40:35,Payment,Qatar,Denmark,Whom see question science listen they.,False
T009141,E0849,E0872,15.06,2024-12-20 19:52:42,Payment,Slovakia (Slovak Republic),Slovakia (Slovak Republic),Whatever eight former design voice figure.,False
T009142,E0530,E0427,390.5,2024-11-28 13:16:03,Payment,Niue,Ecuador,Energy central couple.,False
T009143,E0297,E0574,36788.09,2024-10-23 11:53:56,Cash Deposit,Guernsey,Brazil,Cash Deposit #9143,False
T009144,E0556,E0349,1223.23,2024-09-22 15:26:42,Cash Deposit,United States Virgin Islands,French Guiana,Cash Deposit #9144,False
T009145,E0442,E0106,310.84,2024-03-12 15:20:11,Payment,Reunion,Brazil,Local writer commercial.,False
T009146,E0157,E0944,1742.99,2024-04-20 20:52:15,Payment,Jamaica,Macao,Person country above.,False
T009147,E0996,E0088,322.3,2024-12-03 01:24:39,Cash Deposit,Svalbard & Jan Mayen Islands,Lesotho,Cash Deposit #9147,False
T009148,E0470,E0059,29.14,2024-04-23 14:52:17,Payment,Oman,Brunei Darussalam,Low color article hot ability.,False
T009149,E0885,E0521,77.18,2024-04-08 01:14:44,Payment,South Georgia and the South Sandwich Islands,Sri Lanka,Well discover consider sometimes college sit.,False
T009150,E0473,E0869,1112.98,2024-12-24 14:59:55,Cash Deposit,Poland,Qatar,Cash Deposit #9150,False
T009151,E0060,E0807,451.5,2024-10-06 10:08:18,Cash Deposit,Pakistan,Togo,Cash Deposit #9151,False
T009152,E0335,E0615,571.74,2024-04-13 21:39:34,Payment,Portugal,Latvia,Look environmental relate require.,False
T009153,E0019,E0440,229.75,2024-09-25 07:53:06,Cash Deposit,Sweden,Tuvalu,Cash Deposit #9153,False
T009154,E0861,E0184,110.72,2024-10-16 20:35:42,Payment,Nauru,Anguilla,Day election send.,False
T009155,E0792,E0330,81.37,2024-05-06 03:58:00,Wire Transfer,Saint Martin,United States Virgin Islands,Wire Transfer #9155,False
T009156,E0077,E0083,87.65,2024-01-14 10:20:53,Cash Deposit,Bahamas,Niue,Cash Deposit #9156,False
T009157,E0502,E0918,326.85,2024-01-10 06:49:23,Payment,Equatorial Guinea,Switzerland,Never miss yard many travel.,False
T009158,E0180,E0897,129.6,2024-05-12 19:50:21,Wire Transfer,Cocos (Keeling) Islands,Tuvalu,Wire Transfer #9158,False
T009159,E0269,E0405,299.6,2024-02-27 13:11:29,Cash Deposit,Brazil,Botswana,Cash Deposit #9159,False
T009160,E0962,E0620,16.88,2024-05-17 13:31:52,Payment,Turks and Caicos Islands,Antarctica (the territory South of 60 deg S),Seven maybe finally agree song improve.,False
T009161,E0259,E0383,1059.32,2024-08-09 18:41:07,Wire Transfer,Dominica,Panama,Wire Transfer #9161,False
T009162,E0996,E0761,1595.1,2024-07-04 01:35:10,Payment,Svalbard & Jan Mayen Islands,Paraguay,Company morning fly movement.,False
T009163,E0878,E0135,5560.42,2024-02-02 11:59:42,Wire Transfer,Brazil,Paraguay,Wire Transfer #9163,False
T009164,E0726,E0131,23.66,2024-11-25 05:56:14,Wire Transfer,Kazakhstan,Netherlands,Wire Transfer #9164,False
T009165,E0785,E0491,80.75,2024-02-01 21:53:45,Wire Transfer,Norway,Korea,Wire Transfer #9165,False
T009166,E0440,E0725,559.97,2024-09-02 19:32:27,Wire Transfer,Tuvalu,Djibouti,Wire Transfer #9166,False
T009167,E0038,E0312,2770.13,2024-07-29 07:55:24,Payment,Mexico,Antigua and Barbuda,Alone huge choose follow practice.,False
T009168,E0578,E0098,325.9,2024-07-22 18:46:25,Payment,Brazil,Senegal,Better think entire process different should.,False
T009169,E0469,E0033,1352.21,2024-01-17 18:43:38,Wire Transfer,Malawi,Sao Tome and Principe,Wire Transfer #9169,False
T009170,E0686,E0522,240.59,2024-05-22 09:51:43,Wire Transfer,Niger,Afghanistan,Wire Transfer #9170,False
T009171,E0891,E0200,167.79,2024-06-12 00:14:00,Wire Transfer,Oman,Belarus,Wire Transfer #9171,False
T009172,E0519,E0918,255.61,2024-11-03 17:44:28,Cash Deposit,Falkland Islands (Malvinas),Switzerland,Cash Deposit #9172,False
T009173,E0337,E0351,598.87,2024-07-06 17:52:47,Cash Deposit,Guinea,Bouvet Island (Bouvetoya),Cash Deposit #9173,False
T009174,E0022,E0941,226.5,2024-01-16 18:04:20,Cash Deposit,Rwanda,Qatar,Cash Deposit #9174,False
T009175,E0045,E0194,1403.45,2024-02-29 05:54:09,Payment,Guernsey,Russian Federation,Son defense bring source same within.,False
T009176,E0233,E0518,153.73,2024-06-07 12:24:04,Wire Transfer,Holy See (Vatican City State),Cambodia,Wire Transfer #9176,False
T009177,E0201,E0111,97.75,2024-11-11 06:45:06,Payment,Cambodia,Iran,School relate affect either.,False
T009178,E0280,E0256,1677.1,2024-06-17 04:00:04,Cash Deposit,Argentina,Chile,Cash Deposit #9178,False
T009179,E0689,E0493,345.34,2024-11-09 23:51:12,Cash Deposit,Grenada,American Samoa,Cash Deposit #9179,False
T009180,E0674,E0139,431.76,2024-03-30 04:44:14,Wire Transfer,Burundi,Jordan,Wire Transfer #9180,False
T009181,E0732,E0803,411.16,2024-01-29 20:17:36,Cash Deposit,Trinidad and Tobago,Samoa,Cash Deposit #9181,False
T009182,E0327,E0558,205.13,2024-04-20 03:06:43,Cash Deposit,United States of America,Equatorial Guinea,Cash Deposit #9182,False
T009183,E0434,E0797,117.72,2024-12-25 02:41:19,Payment,Dominica,Singapore,Inside wife specific card.,False
T009184,E0164,E0437,125.28,2024-03-08 12:51:17,Cash Deposit,Lithuania,Algeria,Cash Deposit #9184,False
T009185,E0285,E0548,124.21,2024-08-18 01:15:00,Payment,Seychelles,Poland,See camera risk rate talk.,False
T009186,E0213,E0535,135.12,2024-06-01 03:09:38,Wire Transfer,Oman,Ethiopia,Wire Transfer #9186,False
T009187,E0941,E0211,482.52,2024-03-17 01:02:20,Wire Transfer,Qatar,Kuwait,Wire Transfer #9187,False
T009188,E0797,E0881,266.61,2024-12-03 19:01:58,Wire Transfer,Singapore,Egypt,Wire Transfer #9188,False
T009189,E0203,E0653,3489.41,2024-12-17 17:03:59,Wire Transfer,Poland,Cyprus,Wire Transfer #9189,False
T009190,E0982,E0549,102.56,2024-05-06 21:46:20,Cash Deposit,Germany,Tajikistan,Cash Deposit #9190,False
T009191,E0155,E0560,1514.94,2024-03-14 22:54:41,Wire Transfer,Svalbard & Jan Mayen Islands,Montserrat,Wire Transfer #9191,False
T009192,E0250,E0174,102.44,2024-07-04 14:18:32,Cash Deposit,Belgium,Timor-Leste,Cash Deposit #9192,False
T009193,E0056,E0010,7742.76,2024-01-21 23:51:11,Cash Deposit,Malaysia,Uzbekistan,Cash Deposit #9193,False
T009194,E0970,E0619,493.14,2024-08-13 21:36:01,Payment,Belarus,Uzbekistan,Anyone sure example woman write.,False
T009195,E0270,E0012,154.77,2024-11-18 07:45:53,Wire Transfer,Timor-Leste,Grenada,Wire Transfer #9195,False
T009196,E0456,E0124,138.2,2024-05-16 01:02:50,Payment,Ethiopia,Dominica,State she apply nearly.,False
T009197,E0914,E0200,1038.76,2024-11-05 01:47:43,Cash Deposit,Gabon,Belarus,Cash Deposit #9197,False
T009198,E0661,E0135,187.85,2024-10-07 10:00:43,Payment,Bermuda,Paraguay,Table such college level avoid.,False
T009199,E0729,E0004,104.92,2024-10-25 10:32:19,Cash Deposit,Lebanon,Faroe Islands,Cash Deposit #9199,False
T009200,E0071,E0510,67.99,2024-09-19 00:42:40,Cash Deposit,Antigua and Barbuda,Guam,Cash Deposit #9200,False
T009201,E0629,E0485,23.84,2024-02-12 00:02:32,Cash Deposit,Guam,Cameroon,Cash Deposit #9201,False
T009202,E0309,E0699,832.3,2024-10-06 05:52:32,Cash Deposit,Barbados,Bangladesh,Cash Deposit #9202,False
T009203,E0740,E0841,443.76,2024-11-04 20:07:14,Wire Transfer,Sao Tome and Principe,Faroe Islands,Wire Transfer #9203,False
T009204,E0804,E0034,269.79,2024-05-10 22:12:23,Wire Transfer,Botswana,Macao,Wire Transfer #9204,False
T009205,E0479,E0549,962.8,2024-08-30 08:28:24,Payment,Bermuda,Tajikistan,Present head American live describe.,False
T009206,E0476,E0190,323.83,2024-04-01 22:47:28,Cash Deposit,Bulgaria,Nepal,Cash Deposit #9206,False
T009207,E0742,E0753,2298.17,2024-11-14 15:14:41,Wire Transfer,Libyan Arab Jamahiriya,Cambodia,Wire Transfer #9207,False
T009208,E0102,E0617,4176.76,2024-08-12 17:42:48,Payment,Brunei Darussalam,San Marino,Them water specific.,False
T009209,E0066,E0625,122.36,2024-07-19 18:18:49,Payment,Sweden,Angola,Left think finish blue exist.,False
T009210,E0543,E0650,1244.44,2024-08-05 11:52:55,Wire Transfer,Finland,Cyprus,Wire Transfer #9210,False
T009211,E0605,E0023,3674.44,2024-08-13 00:32:50,Wire Transfer,United States Virgin Islands,New Zealand,Wire Transfer #9211,False
T009212,E0224,E0862,39.61,2024-10-16 07:44:48,Wire Transfer,Chad,Guernsey,Wire Transfer #9212,False
T009213,E0638,E0088,395.12,2024-02-22 09:49:58,Payment,Jersey,Lesotho,Simply away join your activity light.,False
T009214,E0026,E0689,461.78,2024-05-03 10:42:03,Payment,United Kingdom,Grenada,Fight produce woman increase year.,False
T009215,E0080,E0963,11.88,2024-05-10 02:07:18,Payment,Vietnam,Costa Rica,Mean once ten ok whose.,False
T009216,E0338,E0709,15826.08,2024-05-13 13:40:51,Payment,Aruba,Korea,Current baby young.,False
T009217,E0772,E0026,431.41,2024-10-22 11:43:37,Payment,Western Sahara,United Kingdom,Mind participant food several population letter.,False
T009218,E0617,E0138,208.73,2024-04-20 22:24:28,Wire Transfer,San Marino,Turkmenistan,Wire Transfer #9218,False
T009219,E0520,E0323,161.51,2024-09-19 05:13:10,Cash Deposit,Mexico,Mongolia,Cash Deposit #9219,False
T009220,E0057,E0941,678.26,2024-06-07 03:42:34,Wire Transfer,Antarctica (the territory South of 60 deg S),Qatar,Wire Transfer #9220,False
T009221,E0048,E0753,22.41,2024-08-26 20:05:22,Payment,Montserrat,Cambodia,Western painting hundred hotel left town.,False
T009222,E0173,E0253,189.84,2024-12-13 18:01:41,Payment,Zimbabwe,Norfolk Island,Right add letter bar.,False
T009223,E0873,E0589,101.09,2024-10-26 10:04:45,Cash Deposit,Tajikistan,United States Virgin Islands,Cash Deposit #9223,False
T009224,E0882,E0798,3315.67,2024-11-01 00:29:57,Wire Transfer,Aruba,Vanuatu,Wire Transfer #9224,False
T009225,E0819,E0729,41.86,2024-09-15 12:18:17,Wire Transfer,Saint Kitts and Nevis,Lebanon,Wire Transfer #9225,False
T009226,E0544,E0850,142.06,2024-05-05 09:53:33,Payment,Niue,Samoa,Difference whom name economy.,False
T009227,E0731,E0215,257.31,2024-08-11 09:23:48,Cash Deposit,Belize,Lithuania,Cash Deposit #9227,False
T009228,E0430,E0267,297.19,2024-06-18 05:13:19,Payment,Kuwait,Uruguay,Capital true any event end make.,False
T009229,E0097,E0460,191.12,2024-11-11 06:58:03,Wire Transfer,Faroe Islands,Portugal,Wire Transfer #9229,False
T009230,E0755,E0536,17637.44,2024-06-03 01:41:44,Cash Deposit,Bulgaria,Mali,Cash Deposit #9230,False
T009231,E0253,E0319,3621.75,2024-01-31 19:07:12,Payment,Norfolk Island,Norfolk Island,Left wide fine pull ground.,False
T009232,E0590,E0084,1013.67,2024-10-24 03:43:50,Wire Transfer,Denmark,French Southern Territories,Wire Transfer #9232,False
T009233,E0873,E0023,328.56,2024-04-29 16:39:31,Payment,Tajikistan,New Zealand,Series condition executive whether create degree.,False
T009234,E0399,E0466,126.49,2024-02-28 08:36:19,Wire Transfer,Moldova,Chile,Wire Transfer #9234,False
